Event_Date,Event_Location,W_L,Fighter_A,Fighter_B,KD_A,KD_B,STR_A,STR_B,TD_A,TD_B,SUB_A,SUB_B,Weight_Class,Method,Method_Detail,Round,Time,event_id,Time_seconds,Name_A,Height_A,Weight_A,Reach_A,Stance_A,Fighter_A_id,DOB_A,Name_B,Height_B,Weight_B,Reach_B,Stance_B,Fighter_B_id,DOB_B
2016-01-17,"Boston, Massachusetts, USA",win,Eddie Alvarez,Anthony Pettis,0.0,0.0,42.0,56.0,6.0,0.0,0.0,0,Lightweight,S-DEC,,3,5:00,c6becb722706c7d8,300,Eddie Alvarez,175.26,70.30676,175.26,Orthodox,33a331684283900f,1984-01-11,Anthony Pettis,177.8,70.30676,182.88,Orthodox,cbb682f5fcc44bfc,1987-01-27
2016-01-17,"Boston, Massachusetts, USA",win,Travis Browne,Matt Mitrione,0.0,1.0,51.0,27.0,2.0,0.0,0.0,0,Heavyweight,KO/TKO,Punches,3,4:09,c6becb722706c7d8,249,Travis Browne,198.12,115.66596,200.66,Orthodox,3236bf606fe9fa5b,1982-07-17,Matt Mitrione,190.5,120.20188,208.28,Switch,ba280572acfba13f,1978-07-15
2016-01-17,"Boston, Massachusetts, USA",win,Francisco Trinaldo,Ross Pearson,0.0,0.0,51.0,28.0,1.0,2.0,0.0,0,Lightweight,U-DEC,,3,5:00,c6becb722706c7d8,300,Francisco Trinaldo,175.26,77.11064,177.8,Southpaw,a8283a4f415e1eb9,1978-08-24,Ross Pearson,172.72,70.30676,175.26,Orthodox,4f732e58ed907eff,1984-09-26
2016-01-17,"Boston, Massachusetts, USA",win,Patrick Cote,Ben Saunders,1.0,0.0,42.0,11.0,0.0,1.0,1.0,0,Welterweight,KO/TKO,Punches,2,1:14,c6becb722706c7d8,74,Patrick Cote,180.34,77.11064,190.5,Orthodox,9fa3bd637edd9aa2,1980-02-29,Ben Saunders,187.96,77.11064,195.58,Orthodox,484acc7b0f856ce9,1983-04-13
2016-01-17,"Boston, Massachusetts, USA",win,Ed Herman,Tim Boetsch,1.0,0.0,47.0,27.0,0.0,0.0,0.0,0,Light Heavyweight,KO/TKO,Knee,2,1:39,c6becb722706c7d8,99,Ed Herman,185.42,92.98636,195.58,Orthodox,06f36cf4bd97ec77,1980-10-02,Tim Boetsch,182.88,83.91452,187.96,Orthodox,c80095f6092271a7,1981-01-28
2016-01-17,"Boston, Massachusetts, USA",win,Chris Wade,Mehdi Baghdad,0.0,0.0,5.0,1.0,2.0,0.0,1.0,0,Lightweight,SUB,Rear Naked Choke,1,4:30,c6becb722706c7d8,270,Chris Wade,177.8,70.30676,177.8,Orthodox,c8097968da5e5f13,1987-09-30,Mehdi Baghdad,185.42,70.30676,,Orthodox,e4d2564ea0e34e2b,1985-04-13
2016-01-17,"Boston, Massachusetts, USA",win,Luke Sanders,Maximo Blanco,1.0,0.0,26.0,16.0,0.0,1.0,1.0,1,Featherweight,SUB,Rear Naked Choke,1,3:38,c6becb722706c7d8,218,Luke Sanders,167.64,61.23492,170.18,Southpaw,96428b9e9bd048ea,1985-12-12,Maximo Blanco,172.72,65.77083999999999,180.34,Orthodox,4a1329cc8eb0928a,1983-10-16
2016-01-17,"Boston, Massachusetts, USA",win,Paul Felder,Daron Cruickshank,0.0,0.0,46.0,32.0,2.0,3.0,3.0,0,Lightweight,SUB,Rear Naked Choke,3,3:56,c6becb722706c7d8,236,Paul Felder,180.34,70.30676,177.8,Orthodox,e5010b1b94ca5755,1984-04-25,Daron Cruickshank,172.72,70.30676,182.88,Switch,5f99b2bafb10305f,1985-06-11
2016-01-17,"Boston, Massachusetts, USA",win,Ilir Latifi,Sean O'Connell,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0,Light Heavyweight,KO/TKO,Punch,1,0:30,c6becb722706c7d8,30,Ilir Latifi,177.8,104.32616,185.42,Orthodox,e9a3aeb207578eea,1982-07-28,Sean O'Connell,185.42,92.98636,187.96,Orthodox,cb52f9490c2dc069,1983-09-02
2016-01-17,"Boston, Massachusetts, USA",win,Charles Rosa,Kyle Bochniak,0.0,1.0,92.0,52.0,1.0,1.0,0.0,0,Featherweight,U-DEC,,3,5:00,c6becb722706c7d8,300,Charles Rosa,175.26,65.77083999999999,175.26,Switch,40093d1d2d78394e,1986-08-24,Kyle Bochniak,170.18,65.77083999999999,177.8,Orthodox,c5af5750e8bae4f0,1987-02-05
2016-01-17,"Boston, Massachusetts, USA",win,Rob Font,Joey Gomez,1.0,0.0,52.0,15.0,1.0,1.0,0.0,0,Bantamweight,KO/TKO,Punches,2,4:13,c6becb722706c7d8,253,Rob Font,172.72,61.23492,180.34,Orthodox,05339613bf8e9808,1987-06-25,Joey Gomez,177.8,61.23492,185.42,Orthodox,0778f94eb5d588a5,1986-07-21
2016-01-17,"Boston, Massachusetts, USA",win,Francimar Barroso,Elvis Mutapcic,0.0,0.0,57.0,38.0,1.0,0.0,0.0,0,Light Heavyweight,U-DEC,,3,5:00,c6becb722706c7d8,300,Francimar Barroso,185.42,92.98636,190.5,Orthodox,b69f24c500d783e7,1980-02-28,Elvis Mutapcic,182.88,83.91452,182.88,Orthodox,28c55b4087a6f136,1986-07-19
2012-12-15,"Las Vegas, Nevada, USA",win,Roy Nelson,Matt Mitrione,1.0,0.0,23.0,13.0,0.0,0.0,0.0,0,Heavyweight,KO/TKO,Punch,1,2:58,c6da1c24fe473418,178,Roy Nelson,182.88,119.294696,185.42,Orthodox,3f7c14c7eca7195d,1976-06-20,Matt Mitrione,190.5,120.20188,208.28,Switch,ba280572acfba13f,1978-07-15
2012-12-15,"Las Vegas, Nevada, USA",win,Colton Smith,Mike Ricci,0.0,0.0,15.0,9.0,7.0,0.0,1.0,0,Welterweight,U-DEC,,3,5:00,c6da1c24fe473418,300,Colton Smith,182.88,70.30676,180.34,Orthodox,2e25c1d983c26311,1987-08-14,Mike Ricci,182.88,70.30676,193.04,Southpaw,3c921b1a30fdcbdd,1986-03-18
2012-12-15,"Las Vegas, Nevada, USA",win,Pat Barry,Shane del Rosario,1.0,0.0,11.0,14.0,0.0,1.0,0.0,2,Heavyweight,KO/TKO,Punch,2,0:26,c6da1c24fe473418,26,Pat Barry,180.34,106.59412,187.96,Orthodox,658c3465581ae46b,1979-07-07,Shane del Rosario,193.04,113.398,,Southpaw,85980f5da429c0a6,1983-09-23
2012-12-15,"Las Vegas, Nevada, USA",win,Dustin Poirier,Jonathan Brookins,0.0,0.0,35.0,26.0,0.0,0.0,1.0,0,Featherweight,SUB,D'Arce Choke,1,4:15,c6da1c24fe473418,255,Dustin Poirier,175.26,70.30676,182.88,Southpaw,029eaff01e6bb8f0,1989-01-19,Jonathan Brookins,182.88,65.77083999999999,187.96,Southpaw,b0a6124751a56bc4,1985-08-13
2012-12-15,"Las Vegas, Nevada, USA",win,Mike Pyle,James Head,1.0,0.0,9.0,13.0,0.0,0.0,0.0,0,Welterweight,KO/TKO,Knee,1,1:55,c6da1c24fe473418,115,Mike Pyle,182.88,77.11064,187.96,Orthodox,f5990c11974d8e9c,1975-09-18,James Head,185.42,77.11064,185.42,Orthodox,19a8cce18a1cef9e,1984-02-09
2012-12-15,"Las Vegas, Nevada, USA",win,Johnny Bedford,Marcos Vinicius,2.0,0.0,34.0,4.0,1.0,0.0,0.0,1,Bantamweight,KO/TKO,Punch,2,1:00,c6da1c24fe473418,60,Johnny Bedford,177.8,61.23492,180.34,Orthodox,ffc3e6daaa6da0b7,1983-01-06,Marcos Vinicius,175.26,56.699,,Orthodox,e363b21261814830,1979-12-05
2012-12-15,"Las Vegas, Nevada, USA",win,Rustam Khabilov,Vinc Pichel,0.0,0.0,13.0,0.0,5.0,0.0,0.0,0,Lightweight,KO/TKO,Slam,1,2:15,c6da1c24fe473418,135,Rustam Khabilov,172.72,70.30676,185.42,Orthodox,9b7694d064a8a0ad,1986-11-04,Vinc Pichel,177.8,70.30676,182.88,Orthodox,c77a953488e5607d,1982-11-23
2012-12-15,"Las Vegas, Nevada, USA",win,TJ Waldburger,Nick Catone,1.0,0.0,13.0,10.0,1.0,1.0,4.0,0,Welterweight,SUB,Triangle Choke,2,1:04,c6da1c24fe473418,64,TJ Waldburger,180.34,77.11064,190.5,Orthodox,8f2939f5fd9cca1e,1988-04-25,Nick Catone,182.88,83.91452,182.88,Southpaw,f8fe2053d73d7bcf,1981-09-01
2012-12-15,"Las Vegas, Nevada, USA",win,Hugo Viana,Reuben Duran,3.0,0.0,22.0,8.0,0.0,0.0,0.0,0,Bantamweight,KO/TKO,Punch,1,4:05,c6da1c24fe473418,245,Hugo Viana,167.64,61.23492,170.18,Orthodox,f95381efb3051d81,1982-09-26,Reuben Duran,170.18,61.23492,180.34,Orthodox,4417980b3e798abf,1983-07-02
2012-12-15,"Las Vegas, Nevada, USA",win,Mike Rio,John Cofer,0.0,0.0,30.0,31.0,4.0,0.0,1.0,0,Lightweight,SUB,Armbar,3,4:11,c6da1c24fe473418,251,Mike Rio,177.8,70.30676,177.8,Orthodox,af90b10c785ced3e,1981-07-06,John Cofer,175.26,70.30676,,Southpaw,8b260672a21d1fd6,1984-04-29
2012-12-15,"Las Vegas, Nevada, USA",win,Tim Elliott,Jared Papazian,1.0,0.0,36.0,36.0,7.0,0.0,4.0,0,Flyweight,U-DEC,,3,5:00,c6da1c24fe473418,300,Tim Elliott,170.18,56.699,167.64,Southpaw,c96d9178c9ed9e62,1986-12-24,Jared Papazian,172.72,61.23492,170.18,Southpaw,edad57b3dddf2168,1988-02-01
2012-12-29,"Las Vegas, Nevada, USA",win,Cain Velasquez,Junior Dos Santos,1.0,0.0,111.0,57.0,11.0,0.0,0.0,0,Heavyweight,U-DEC,,5,5:00,c6e6926a81adcd00,300,Cain Velasquez,185.42,108.86208,195.58,Orthodox,0ff11cc094e887bc,1982-07-28,Junior Dos Santos,193.04,107.954896,195.58,Orthodox,63def5a5662a6917,1984-01-30
2012-12-29,"Las Vegas, Nevada, USA",win,Jim Miller,Joe Lauzon,0.0,0.0,91.0,35.0,1.0,0.0,2.0,3,Lightweight,U-DEC,,3,5:00,c6e6926a81adcd00,300,Jim Miller,172.72,70.30676,180.34,Southpaw,d1941565abf50b16,1983-08-30,Joe Lauzon,177.8,70.30676,180.34,Orthodox,3bad7ef643840f67,1984-05-22
2012-12-29,"Las Vegas, Nevada, USA",win,Constantinos Philippou,Tim Boetsch,0.0,1.0,28.0,25.0,0.0,2.0,0.0,0,Middleweight,KO/TKO,Punches,3,2:11,c6e6926a81adcd00,131,Constantinos Philippou,180.34,83.91452,185.42,Orthodox,05560764359161e4,1979-11-29,Tim Boetsch,182.88,83.91452,187.96,Orthodox,c80095f6092271a7,1981-01-28
2012-12-29,"Las Vegas, Nevada, USA",win,Yushin Okami,Alan Belcher,0.0,0.0,20.0,6.0,1.0,0.0,0.0,2,Middleweight,U-DEC,,3,5:00,c6e6926a81adcd00,300,Yushin Okami,187.96,77.11064,190.5,Southpaw,acff437707625fc7,1981-07-21,Alan Belcher,187.96,83.91452,190.5,Orthodox,4130a743d9d22163,1984-04-24
2012-12-29,"Las Vegas, Nevada, USA",win,Derek Brunson,Chris Leben,0.0,0.0,41.0,40.0,4.0,0.0,1.0,0,Middleweight,U-DEC,,3,5:00,c6e6926a81adcd00,300,Derek Brunson,185.42,83.91452,195.58,Southpaw,b1a3e0aca758b322,1984-01-04,Chris Leben,180.34,83.91452,185.42,Southpaw,d43a048a880efdff,1980-07-21
2012-12-29,"Las Vegas, Nevada, USA",win,Eddie Wineland,Brad Pickett,1.0,0.0,90.0,67.0,0.0,0.0,0.0,0,Bantamweight,S-DEC,,3,5:00,c6e6926a81adcd00,300,Eddie Wineland,170.18,61.23492,175.26,Orthodox,fc9a9559a05f2704,1984-06-26,Brad Pickett,167.64,61.23492,172.72,Orthodox,c945adc22c2bfe8f,1978-09-24
2012-12-29,"Las Vegas, Nevada, USA",win,Erik Perez,Byron Bloodworth,1.0,0.0,40.0,8.0,0.0,0.0,0.0,0,Bantamweight,KO/TKO,Punches,1,3:50,c6e6926a81adcd00,230,Erik Perez,172.72,61.23492,172.72,Orthodox,af62f99eb7606308,1989-11-19,Byron Bloodworth,172.72,61.23492,,Orthodox,ecdf14f4f8643d39,1983-08-16
2012-12-29,"Las Vegas, Nevada, USA",win,Jamie Varner,Melvin Guillard,0.0,0.0,32.0,57.0,7.0,0.0,1.0,1,Lightweight,S-DEC,,3,5:00,c6e6926a81adcd00,300,Jamie Varner,172.72,70.30676,180.34,Orthodox,a54fc2d6fc224dc3,1984-10-12,Melvin Guillard,175.26,70.30676,180.34,Orthodox,ccd1299e0345e0ce,1983-03-30
2012-12-29,"Las Vegas, Nevada, USA",win,Myles Jury,Michael Johnson,0.0,0.0,56.0,6.0,3.0,0.0,1.0,0,Lightweight,U-DEC,,3,5:00,c6e6926a81adcd00,300,Myles Jury,177.8,65.77083999999999,185.42,Orthodox,08e908ed6d18d6a0,1988-10-31,Michael Johnson,177.8,70.30676,185.42,Southpaw,511e82663651438d,1986-06-04
2012-12-29,"Las Vegas, Nevada, USA",win,Todd Duffee,Philip De Fries,1.0,0.0,20.0,7.0,0.0,1.0,0.0,0,Heavyweight,KO/TKO,Punches,1,2:04,c6e6926a81adcd00,124,Todd Duffee,190.5,117.93392,198.12,Orthodox,bda04c573563cc2e,1985-12-06,Philip De Fries,195.58,113.398,200.66,Orthodox,6ef65b6a152e49d5,1986-04-21
2012-12-29,"Las Vegas, Nevada, USA",win,Max Holloway,Leonard Garcia,1.0,0.0,120.0,89.0,0.0,2.0,0.0,0,Featherweight,S-DEC,,3,5:00,c6e6926a81adcd00,300,Max Holloway,180.34,65.77083999999999,175.26,Orthodox,150ff4cc642270b9,1991-12-04,Leonard Garcia,177.8,65.77083999999999,172.72,Orthodox,917e53fa0adea0d3,1979-07-14
2012-12-29,"Las Vegas, Nevada, USA",win,John Moraga,Chris Cariaso,0.0,0.0,26.0,39.0,2.0,1.0,1.0,0,Flyweight,SUB,Guillotine Choke,3,1:11,c6e6926a81adcd00,71,John Moraga,167.64,56.699,167.64,Orthodox,92437c6775b3f7d1,1984-03-20,Chris Cariaso,160.02,56.699,162.56,Southpaw,b2e3aca4cd363477,1981-05-27
2001-09-28,"Las Vegas, Nevada, USA",win,Tito Ortiz,Vladimir Matyushenko,0.0,0.0,64.0,19.0,5.0,1.0,0.0,0,Light Heavyweight,U-DEC,,5,5:00,c75b99887c8c3f5a,300,Tito Ortiz,190.5,92.98636,187.96,Orthodox,2f732dd9210d301f,1975-01-23,Vladimir Matyushenko,182.88,92.98636,187.96,Orthodox,ccdd90bd1fc7dab6,1971-01-04
2001-09-28,"Las Vegas, Nevada, USA",win,Jens Pulver,Dennis Hallman,0.0,0.0,27.0,15.0,0.0,2.0,1.0,3,Lightweight,U-DEC,,5,5:00,c75b99887c8c3f5a,300,Jens Pulver,170.18,65.77083999999999,177.8,Southpaw,44260175069b6276,1974-12-06,Dennis Hallman,175.26,70.30676,182.88,Orthodox,8a8a84b743ae7699,1975-12-02
2001-09-28,"Las Vegas, Nevada, USA",win,Chuck Liddell,Murilo Bustamante,1.0,0.0,27.0,15.0,0.0,2.0,0.0,0,Light Heavyweight,U-DEC,,3,5:00,c75b99887c8c3f5a,300,Chuck Liddell,187.96,92.98636,193.04,Orthodox,a390eb8a9b2df298,1969-12-17,Murilo Bustamante,187.96,83.007336,,Orthodox,85d905f7c4f5a1af,1966-07-30
2001-09-28,"Las Vegas, Nevada, USA",win,Matt Serra,Yves Edwards,0.0,0.0,9.0,9.0,3.0,0.0,3.0,0,Welterweight,M-DEC,,3,5:00,c75b99887c8c3f5a,300,Matt Serra,167.64,77.11064,172.72,Orthodox,86dfed7cc24a9fa7,1974-06-02,Yves Edwards,175.26,70.30676,185.42,Southpaw,5f04e3d58d9ce982,1976-09-30
2001-09-28,"Las Vegas, Nevada, USA",win,Dave Menne,Gil Castillo,0.0,0.0,70.0,9.0,1.0,7.0,4.0,0,Middleweight,U-DEC,,5,5:00,c75b99887c8c3f5a,300,Dave Menne,177.8,77.11064,,Orthodox,275cafc9de131c83,1974-07-29,Gil Castillo,175.26,77.11064,,Southpaw,31ceaf0e670c1578,1965-10-21
2001-09-28,"Las Vegas, Nevada, USA",win,Jutaro Nakao,Tony DeSouza,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0,Welterweight,KO/TKO,Punch,2,0:15,c75b99887c8c3f5a,15,Jutaro Nakao,175.26,77.11064,,Southpaw,95eb112a85601a0a,1970-11-30,Tony DeSouza,182.88,77.11064,177.8,Southpaw,6ad9058b7c7898b0,1974-07-26
2001-09-28,"Las Vegas, Nevada, USA",win,Ricardo Almeida,Eugene Jackson,0.0,0.0,4.0,1.0,1.0,2.0,1.0,2,Middleweight,SUB,Triangle Choke,1,4:06,c75b99887c8c3f5a,246,Ricardo Almeida,182.88,77.11064,187.96,Orthodox,91186547a7f3f758,1976-11-29,Eugene Jackson,172.72,83.91452,,Orthodox,ce783bf73b5131f9,1966-09-23
2001-09-28,"Las Vegas, Nevada, USA",win,Din Thomas,Fabiano Iha,0.0,0.0,42.0,19.0,1.0,2.0,0.0,2,Lightweight,U-DEC,,3,5:00,c75b99887c8c3f5a,300,Din Thomas,175.26,70.30676,,Orthodox,40a604761ca7d64d,1976-09-28,Fabiano Iha,172.72,70.30676,,Orthodox,263ebd4a669e1e98,1970-07-28
2018-11-30,"Las Vegas, Nevada, USA",win,Kamaru Usman,Rafael Dos Anjos,0.0,0.0,130.0,62.0,12.0,0.0,0.0,2,Welterweight,U-DEC,,5,5:00,c7ac79839e86ce33,300,Kamaru Usman,182.88,77.11064,193.04,Switch,f1b2aa7853d1ed6e,1987-05-11,Rafael Dos Anjos,172.72,77.11064,177.8,Southpaw,6a2f7c151031653d,1984-10-26
2018-11-30,"Las Vegas, Nevada, USA",win,Juan Espino,Justin Frazier,0.0,0.0,22.0,4.0,2.0,0.0,2.0,0,Heavyweight,SUB,Armbar,1,3:36,c7ac79839e86ce33,216,Juan Espino,190.5,115.66596,203.2,Orthodox,ccf5dc41417e9daf,1980-10-09,Justin Frazier,182.88,120.20188,190.5,Southpaw,78863e4a28204a6b,1989-06-15
2018-11-30,"Las Vegas, Nevada, USA",win,Macy Chiasson,Pannie Kianzad,1.0,0.0,24.0,19.0,0.0,0.0,2.0,1,Women's Featherweight,SUB,Rear Naked Choke,2,2:11,c7ac79839e86ce33,131,Macy Chiasson,180.34,61.23492,182.88,Orthodox,9cdd2da1a9104a0b,1991-07-27,Pannie Kianzad,170.18,61.23492,167.64,Orthodox,91dac5e69e28d5b5,1991-12-08
2018-11-30,"Las Vegas, Nevada, USA",win,Pedro Munhoz,Bryan Caraway,1.0,0.0,35.0,20.0,0.0,0.0,0.0,0,Bantamweight,KO/TKO,Kick,1,2:39,c7ac79839e86ce33,159,Pedro Munhoz,167.64,61.23492,165.1,Orthodox,6bd02119599741a4,1986-09-07,Bryan Caraway,172.72,61.23492,172.72,Orthodox,5ef0088c1b19beeb,1984-08-04
2018-11-30,"Las Vegas, Nevada, USA",win,Edmen Shahbazyan,Darren Stewart,0.0,0.0,22.0,34.0,8.0,1.0,0.0,0,Middleweight,S-DEC,,3,5:00,c7ac79839e86ce33,300,Edmen Shahbazyan,190.5,83.91452,190.5,Orthodox,4144798612ef96e5,1997-11-20,Darren Stewart,182.88,92.98636,187.96,Orthodox,a17ad5a5048e8c3f,1990-12-30
2018-11-30,"Las Vegas, Nevada, USA",win,Antonina Shevchenko,Ji Yeon Kim,0.0,0.0,66.0,33.0,2.0,0.0,0.0,0,Women's Flyweight,U-DEC,,3,5:00,c7ac79839e86ce33,300,Antonina Shevchenko,172.72,56.699,170.18,Southpaw,d7338bcb141abd2c,1984-11-20,Ji Yeon Kim,170.18,56.699,182.88,Orthodox,a20f234df70f2182,1989-10-18
2018-11-30,"Las Vegas, Nevada, USA",win,Kevin Aguilar,Ricky Glenn,1.0,0.0,86.0,74.0,0.0,0.0,0.0,0,Featherweight,U-DEC,,3,5:00,c7ac79839e86ce33,300,Kevin Aguilar,170.18,70.30676,185.42,Orthodox,cf946e03ba2e7666,1988-09-07,Ricky Glenn,182.88,77.11064,177.8,Southpaw,814ff3018127e8fc,1989-04-12
2018-11-30,"Las Vegas, Nevada, USA",win,Joseph Benavidez,Alex Perez,0.0,0.0,35.0,14.0,1.0,1.0,0.0,0,Flyweight,KO/TKO,Punches,1,4:19,c7ac79839e86ce33,259,Joseph Benavidez,162.56,56.699,165.1,Southpaw,80eacd4da0617c57,1984-07-31,Alex Perez,167.64,56.699,165.1,Orthodox,ab2b4ff41d6ebe0f,1992-03-21
2018-11-30,"Las Vegas, Nevada, USA",win,Maurice Greene,Michel Batista,0.0,0.0,9.0,0.0,0.0,1.0,1.0,0,Heavyweight,SUB,Triangle Choke,1,2:14,c7ac79839e86ce33,134,Maurice Greene,200.66,117.026736,203.2,Orthodox,068f8a189a47fea6,1986-07-05,Michel Batista,190.5,117.93392,,Orthodox,34218661c44ed55d,1984-04-20
2018-11-30,"Las Vegas, Nevada, USA",win,Leah Letson,Julija Stoliarenko,0.0,0.0,73.0,57.0,0.0,0.0,0.0,1,Women's Featherweight,S-DEC,,3,5:00,c7ac79839e86ce33,300,Leah Letson,170.18,65.77083999999999,180.34,Southpaw,8cb78f3a6c2a08f7,1992-08-21,Julija Stoliarenko,170.18,56.699,167.64,Orthodox,a78a87d8c2bbb1cb,1993-04-08
2018-11-30,"Las Vegas, Nevada, USA",win,Roosevelt Roberts,Darrell Horcher,0.0,0.0,16.0,10.0,0.0,0.0,1.0,0,Lightweight,SUB,Guillotine Choke,1,4:50,c7ac79839e86ce33,290,Roosevelt Roberts,187.96,70.30676,185.42,Orthodox,37c5366d18ed6c05,1994-02-11,Darrell Horcher,177.8,70.30676,177.8,Southpaw,18e8b7070228e728,1987-07-28
2018-11-30,"Las Vegas, Nevada, USA",win,Tim Means,Ricky Rainey,0.0,0.0,19.0,6.0,2.0,0.0,0.0,0,Welterweight,KO/TKO,Punches,1,1:18,c7ac79839e86ce33,78,Tim Means,187.96,77.11064,190.5,Orthodox,4b47e71384a9522f,1984-02-20,Ricky Rainey,185.42,77.11064,195.58,Switch,9b1e3fb4f8cbd5b7,1983-06-29
2018-11-30,"Las Vegas, Nevada, USA",win,Raoni Barcelos,Chris Gutierrez,0.0,0.0,35.0,26.0,2.0,0.0,1.0,0,Bantamweight,SUB,Rear Naked Choke,2,4:12,c7ac79839e86ce33,252,Raoni Barcelos,170.18,61.23492,170.18,Orthodox,b9f28e7045fdfce7,1987-05-01,Chris Gutierrez,175.26,61.23492,170.18,Orthodox,45f0cc9d18f35137,1991-04-22
2005-11-19,"Las Vegas, Nevada, USA",win,Rich Franklin,Nate Quarry,2.0,0.0,13.0,4.0,0.0,0.0,0.0,0,Middleweight,KO/TKO,Punch,1,2:34,c7e9d15cfce52f1d,154,Rich Franklin,185.42,83.91452,193.04,Southpaw,d897897060f10a3a,1974-10-05,Nate Quarry,182.88,83.91452,182.88,Open Stance,52cae54377b433b7,1972-03-18
2005-11-19,"Las Vegas, Nevada, USA",win,Gabriel Gonzaga,Kevin Jordan,1.0,0.0,23.0,18.0,2.0,0.0,2.0,0,Heavyweight,KO/TKO,Punch,3,4:39,c7e9d15cfce52f1d,279,Gabriel Gonzaga,187.96,109.769264,193.04,Orthodox,270b89c00ef0c55c,1979-05-18,Kevin Jordan,190.5,111.13004,,Orthodox,02e52b3a595f0786,1970-12-31
2005-11-19,"Las Vegas, Nevada, USA",win,Matt Hughes,Joe Riggs,0.0,0.0,8.0,1.0,1.0,0.0,2.0,0,Welterweight,SUB,Kimura,1,3:28,c7e9d15cfce52f1d,208,Matt Hughes,175.26,77.11064,185.42,Switch,621a6c59f88a44fe,1973-10-13,Joe Riggs,182.88,83.91452,177.8,Southpaw,d512d9f204059f57,1982-09-23
2005-11-19,"Las Vegas, Nevada, USA",win,Georges St-Pierre,Sean Sherk,0.0,0.0,58.0,20.0,3.0,0.0,0.0,0,Welterweight,KO/TKO,Elbows,2,2:53,c7e9d15cfce52f1d,173,Georges St-Pierre,180.34,83.91452,193.04,Orthodox,6506c1d34da9c013,1981-05-19,Sean Sherk,167.64,70.30676,170.18,Orthodox,029880cdbf5ca089,1973-08-05
2005-11-19,"Las Vegas, Nevada, USA",win,Jeremy Horn,Trevor Prangley,0.0,0.0,38.0,38.0,0.0,7.0,1.0,0,Middleweight,U-DEC,,3,5:00,c7e9d15cfce52f1d,300,Jeremy Horn,185.42,83.91452,187.96,Orthodox,8d26912cd2aeb366,1975-08-25,Trevor Prangley,185.42,83.91452,190.5,Orthodox,f5ff7bcdcfeba3ad,1972-08-24
2005-11-19,"Las Vegas, Nevada, USA",win,Sam Hoger,Jeff Newton,0.0,0.0,10.0,2.0,3.0,0.0,2.0,4,Light Heavyweight,SUB,Rear Naked Choke,2,2:05,c7e9d15cfce52f1d,125,Sam Hoger,187.96,92.98636,,Orthodox,84a067c46306a737,1980-06-28,Jeff Newton,187.96,92.98636,,Sideways,94609dd91731d428,1966-12-11
2005-11-19,"Las Vegas, Nevada, USA",win,Thiago Alves,Ansar Chalangov,0.0,0.0,8.0,2.0,1.0,0.0,0.0,2,Welterweight,KO/TKO,Punches,1,2:25,c7e9d15cfce52f1d,145,Thiago Alves,175.26,77.11064,177.8,Orthodox,31ee470ef5dc8d7f,1983-10-03,Ansar Chalangov,175.26,77.11064,,Orthodox,7342fcc41a4817fa,1979-10-30
2005-11-19,"Las Vegas, Nevada, USA",win,Nick Thompson,Keith Wisniewski,0.0,0.0,48.0,14.0,1.0,3.0,3.0,0,Welterweight,U-DEC,,3,5:00,c7e9d15cfce52f1d,300,Nick Thompson,185.42,77.11064,187.96,Orthodox,7d3caf0f96f1b33d,1981-06-23,Keith Wisniewski,182.88,77.11064,,Orthodox,cd12227edd3f134b,1981-10-25
2010-03-27,"Newark, New Jersey, USA",win,Georges St-Pierre,Dan Hardy,0.0,0.0,59.0,4.0,11.0,0.0,6.0,0,Welterweight,U-DEC,,5,5:00,c80095f6092271a7,300,Georges St-Pierre,180.34,83.91452,193.04,Orthodox,6506c1d34da9c013,1981-05-19,Dan Hardy,182.88,77.11064,187.96,Orthodox,473ce3aa581251a2,1982-05-17
2010-03-27,"Newark, New Jersey, USA",win,Shane Carwin,Frank Mir,1.0,0.0,49.0,3.0,0.0,0.0,0.0,0,Heavyweight,KO/TKO,Punches,1,3:48,c80095f6092271a7,228,Shane Carwin,187.96,120.20188,203.2,Orthodox,68dd7b3783c19f9c,1975-01-04,Frank Mir,190.5,119.748288,200.66,Southpaw,1ff9589f9065a9ed,1979-05-24
2010-03-27,"Newark, New Jersey, USA",win,Kurt Pellegrino,Fabricio Camoes,0.0,0.0,16.0,8.0,1.0,1.0,2.0,2,Lightweight,SUB,Rear Naked Choke,2,4:20,c80095f6092271a7,260,Kurt Pellegrino,172.72,70.30676,177.8,Orthodox,aa1952ec0b3dd8e1,1979-05-07,Fabricio Camoes,177.8,70.30676,180.34,Orthodox,7abe471b61725980,1978-12-23
2010-03-27,"Newark, New Jersey, USA",win,Jon Fitch,Ben Saunders,0.0,0.0,72.0,17.0,2.0,0.0,0.0,0,Welterweight,U-DEC,,3,5:00,c80095f6092271a7,300,Jon Fitch,182.88,77.11064,187.96,Orthodox,6f018c039b4d5d80,1978-02-24,Ben Saunders,187.96,77.11064,195.58,Orthodox,484acc7b0f856ce9,1983-04-13
