Event_Date,Event_Location,W_L,Fighter_A,Fighter_B,KD_A,KD_B,STR_A,STR_B,TD_A,TD_B,SUB_A,SUB_B,Weight_Class,Method,Method_Detail,Round,Time,event_id,Time_seconds
2022-12-03,"Orlando, Florida, USA",win,Yazmin Jauregui,Istela Nunes,2,1,67,36,0,0,0,0,Women's Strawweight,KO/TKO,Punches,2,4:06,b23388ff8ac6637b,246
2013-09-04,"Belo Horizonte, Minas Gerais, Brazil",win,Glover Teixeira,Ryan Bader,1,0,14,11,1,0,0,1,Light Heavyweight,KO/TKO,Punch,1,2:55,b23fca14c7b79935,175
2013-09-04,"Belo Horizonte, Minas Gerais, Brazil",win,Jacare Souza,Yushin Okami,1,0,28,1,0,0,0,0,Middleweight,KO/TKO,Punch,1,2:47,b23fca14c7b79935,167
2013-09-04,"Belo Horizonte, Minas Gerais, Brazil",win,Joseph Benavidez,Jussier Formiga,1,0,20,6,0,0,0,0,Flyweight,KO/TKO,Knee,1,3:07,b23fca14c7b79935,187
2013-09-04,"Belo Horizonte, Minas Gerais, Brazil",win,Piotr Hallmann,Francisco Trinaldo,0,1,42,22,2,1,1,0,Lightweight,SUB,Kimura,2,3:50,b23fca14c7b79935,230
2013-09-04,"Belo Horizonte, Minas Gerais, Brazil",win,Rafael Natal,Tor Troeng,2,0,39,9,0,0,1,0,Middleweight,U-DEC,,3,5:00,b23fca14c7b79935,300
2013-09-04,"Belo Horizonte, Minas Gerais, Brazil",win,Ali Bagautinov,Marcos Vinicius,2,0,38,27,3,0,1,0,Flyweight,KO/TKO,Punch,3,3:28,b23fca14c7b79935,208
2013-09-04,"Belo Horizonte, Minas Gerais, Brazil",win,Edimilson Souza,Felipe Arantes,0,0,52,35,0,3,0,1,Featherweight,S-DEC,,3,5:00,b23fca14c7b79935,300
2013-09-04,"Belo Horizonte, Minas Gerais, Brazil",win,Lucas Martins,Ramiro Hernandez,1,0,10,4,0,0,1,0,Bantamweight,SUB,Rear Naked Choke,1,1:10,b23fca14c7b79935,70
2013-09-04,"Belo Horizonte, Minas Gerais, Brazil",win,Elias Silverio,Joao Zeferino,0,0,49,11,1,1,0,0,Welterweight,U-DEC,,3,5:00,b23fca14c7b79935,300
2013-09-04,"Belo Horizonte, Minas Gerais, Brazil",win,Ivan Jorge,Keith Wisniewski,0,0,69,42,2,0,0,0,Welterweight,U-DEC,,3,5:00,b23fca14c7b79935,300
2013-09-04,"Belo Horizonte, Minas Gerais, Brazil",win,Sean Spencer,Yuri Villefort,0,0,99,69,0,1,0,0,Welterweight,S-DEC,,3,5:00,b23fca14c7b79935,300
2020-02-08,"Houston, Texas, USA",win,Jon Jones,Dominick Reyes,0,0,104,116,2,0,0,0,Light Heavyweight,U-DEC,,5,5:00,b26d3e3746fb4024,300
2020-02-08,"Houston, Texas, USA",win,Valentina Shevchenko,Katlyn Cerminara,0,0,40,17,3,0,0,0,Women's Flyweight,KO/TKO,Punches,3,1:03,b26d3e3746fb4024,63
2020-02-08,"Houston, Texas, USA",win,Justin Tafa,Juan Adams,1,0,10,7,0,0,0,0,Heavyweight,KO/TKO,Punch,1,1:59,b26d3e3746fb4024,119
2020-02-08,"Houston, Texas, USA",win,Dan Ige,Mirsad Bektic,0,0,43,17,1,3,0,1,Featherweight,S-DEC,,3,5:00,b26d3e3746fb4024,300
2020-02-08,"Houston, Texas, USA",win,Derrick Lewis,Ilir Latifi,0,0,20,5,0,3,0,0,Heavyweight,U-DEC,,3,5:00,b26d3e3746fb4024,300
2020-02-08,"Houston, Texas, USA",win,Trevin Giles,James Krause,0,0,71,44,0,1,1,4,Middleweight,S-DEC,,3,5:00,b26d3e3746fb4024,300
2020-02-08,"Houston, Texas, USA",win,Lauren Murphy,Andrea Lee,0,0,80,104,2,0,0,1,Women's Flyweight,S-DEC,,3,5:00,b26d3e3746fb4024,300
2020-02-08,"Houston, Texas, USA",win,Khaos Williams,Alex Morono,1,0,10,1,0,0,0,0,Welterweight,KO/TKO,Punch,1,0:27,b26d3e3746fb4024,27
2020-02-08,"Houston, Texas, USA",win,Mario Bautista,Miles Johns,1,0,18,13,0,0,0,0,Bantamweight,KO/TKO,Flying Knee,2,1:41,b26d3e3746fb4024,101
2020-02-08,"Houston, Texas, USA",ncnc,Domingo Pilarte,Journey Newson,0,1,1,6,0,0,0,0,Bantamweight,Overturned,Punch,1,0:38,b26d3e3746fb4024,38
2020-02-08,"Houston, Texas, USA",win,Andre Ewell,Jonathan Martinez,0,0,80,66,0,0,0,0,Bantamweight,S-DEC,,3,5:00,b26d3e3746fb4024,300
2020-02-08,"Houston, Texas, USA",win,Youssef Zalal,Austin Lingo,0,0,31,12,6,1,2,0,Featherweight,U-DEC,,3,5:00,b26d3e3746fb4024,300
2006-04-06,"Las Vegas, Nevada, USA",win,Stephan Bonnar,Keith Jardine,1,0,33,64,1,0,1,0,Light Heavyweight,U-DEC,,3,5:00,b361180739bed4b0,300
2006-04-06,"Las Vegas, Nevada, USA",win,Rashad Evans,Sam Hoger,0,0,23,18,9,0,0,2,Light Heavyweight,S-DEC,,3,5:00,b361180739bed4b0,300
2006-04-06,"Las Vegas, Nevada, USA",win,Josh Neer,Joe Stevenson,1,0,46,31,0,2,0,3,Welterweight,U-DEC,,3,5:00,b361180739bed4b0,300
2006-04-06,"Las Vegas, Nevada, USA",win,Chris Leben,Luigi Fioravanti,0,0,36,20,5,0,0,0,Middleweight,U-DEC,,3,5:00,b361180739bed4b0,300
2006-04-06,"Las Vegas, Nevada, USA",win,Luke Cummo,Jason Von Flue,0,0,43,17,3,2,3,1,Welterweight,U-DEC,,3,5:00,b361180739bed4b0,300
2006-04-06,"Las Vegas, Nevada, USA",win,Jon Fitch,Joshua Burkman,1,0,25,20,3,1,1,1,Welterweight,SUB,Rear Naked Choke,2,4:57,b361180739bed4b0,297
2006-04-06,"Las Vegas, Nevada, USA",win,Dan Christison,Brad Imes,0,0,73,58,0,2,1,0,Heavyweight,SUB,Armbar,3,3:37,b361180739bed4b0,217
2006-04-06,"Las Vegas, Nevada, USA",win,Josh Koscheck,Ansar Chalangov,0,0,2,2,2,0,1,1,Welterweight,SUB,Rear Naked Choke,1,3:29,b361180739bed4b0,209
2006-04-06,"Las Vegas, Nevada, USA",win,Chael Sonnen,Trevor Prangley,0,0,25,7,7,0,0,2,Middleweight,U-DEC,,3,5:00,b361180739bed4b0,300
2022-11-12,"New York City, New York, USA",win,Alex Pereira,Israel Adesanya,0,0,91,86,1,1,0,0,Middleweight,KO/TKO,Punches,5,2:01,b3b6e80b7d5f8f0d,121
2022-11-12,"New York City, New York, USA",win,Zhang Weili,Carla Esparza,0,0,37,6,0,1,1,0,Women's Strawweight,SUB,Rear Naked Choke,2,1:05,b3b6e80b7d5f8f0d,65
2022-11-12,"New York City, New York, USA",win,Dustin Poirier,Michael Chandler,0,0,38,43,0,3,2,0,Lightweight,SUB,Rear Naked Choke,3,2:00,b3b6e80b7d5f8f0d,120
2022-11-12,"New York City, New York, USA",win,Chris Gutierrez,Frankie Edgar,1,0,10,2,0,0,0,0,Bantamweight,KO/TKO,Knee,1,2:01,b3b6e80b7d5f8f0d,121
2022-11-12,"New York City, New York, USA",win,Dan Hooker,Claudio Puelles,1,0,29,5,0,0,1,1,Lightweight,KO/TKO,Kick,2,4:06,b3b6e80b7d5f8f0d,246
2022-11-12,"New York City, New York, USA",win,Renato Moicano,Brad Riddell,0,0,10,14,0,0,1,0,Lightweight,SUB,Rear Naked Choke,1,3:20,b3b6e80b7d5f8f0d,200
2022-11-12,"New York City, New York, USA",win,Ryan Spann,Dominick Reyes,1,0,8,5,0,0,0,0,Light Heavyweight,KO/TKO,Punch,1,1:20,b3b6e80b7d5f8f0d,80
2022-11-12,"New York City, New York, USA",win,Erin Blanchfield,Molly McCann,0,0,25,7,1,0,2,0,Women's Flyweight,SUB,Kimura,1,3:37,b3b6e80b7d5f8f0d,217
2022-11-12,"New York City, New York, USA",win,Andre Petroski,Wellington Turman,0,0,42,41,8,1,2,1,Middleweight,U-DEC,,3,5:00,b3b6e80b7d5f8f0d,300
2022-11-12,"New York City, New York, USA",win,Matt Frevola,Ottman Azaitar,1,0,11,10,0,0,0,0,Lightweight,KO/TKO,Punch,1,2:30,b3b6e80b7d5f8f0d,150
2022-11-12,"New York City, New York, USA",win,Karolina Kowalkiewicz,Silvana Gomez Juarez,0,0,74,77,2,0,0,0,Women's Strawweight,U-DEC,,3,5:00,b3b6e80b7d5f8f0d,300
2022-11-12,"New York City, New York, USA",win,Michael Trizano,SeungWoo Choi,2,1,32,26,0,0,0,0,Featherweight,KO/TKO,Punch,1,4:51,b3b6e80b7d5f8f0d,291
2022-11-12,"New York City, New York, USA",win,Montel Jackson,Julio Arce,1,0,48,26,0,1,0,0,Bantamweight,U-DEC,,3,5:00,b3b6e80b7d5f8f0d,300
2022-11-12,"New York City, New York, USA",win,Carlos Ulberg,Nicolae Negumereanu,1,0,14,2,0,0,0,0,Light Heavyweight,KO/TKO,Punch,1,3:44,b3b6e80b7d5f8f0d,224
2016-01-30,"Newark, New Jersey, USA",win,Anthony Johnson,Ryan Bader,0,0,11,0,0,0,0,0,Light Heavyweight,KO/TKO,Punches,1,1:26,b3fb8d2293e17a59,86
2016-01-30,"Newark, New Jersey, USA",win,Ben Rothwell,Josh Barnett,0,0,35,35,0,0,1,0,Heavyweight,SUB,Guillotine Choke,2,3:48,b3fb8d2293e17a59,228
2016-01-30,"Newark, New Jersey, USA",win,Jimmie Rivera,Iuri Alcantara,0,0,45,41,3,0,0,0,Bantamweight,U-DEC,,3,5:00,b3fb8d2293e17a59,300
2016-01-30,"Newark, New Jersey, USA",win,Bryan Barberena,Sage Northcutt,0,0,26,18,1,1,1,0,Welterweight,SUB,Arm Triangle,2,3:06,b3fb8d2293e17a59,186
2016-01-30,"Newark, New Jersey, USA",win,Tarec Saffiedine,Jake Ellenberger,0,0,54,30,0,0,0,0,Welterweight,U-DEC,,3,5:00,b3fb8d2293e17a59,300
2016-01-30,"Newark, New Jersey, USA",win,Diego Ferreira,Olivier Aubin-Mercier,0,0,65,49,0,1,0,0,Lightweight,U-DEC,,3,5:00,b3fb8d2293e17a59,300
2016-01-30,"Newark, New Jersey, USA",win,Rafael Natal,Kevin Casey,1,0,54,16,4,0,0,0,Middleweight,KO/TKO,Punches,3,3:37,b3fb8d2293e17a59,217
2016-01-30,"Newark, New Jersey, USA",win,Wilson Reis,Dustin Ortiz,0,0,48,45,9,1,0,0,Flyweight,U-DEC,,3,5:00,b3fb8d2293e17a59,300
2016-01-30,"Newark, New Jersey, USA",win,Alexander Yakovlev,George Sullivan,1,0,15,14,2,0,0,0,Welterweight,KO/TKO,Punches,1,3:59,b3fb8d2293e17a59,239
2016-01-30,"Newark, New Jersey, USA",win,Alex Caceres,Masio Fullen,0,0,74,36,1,0,0,0,Featherweight,U-DEC,,3,5:00,b3fb8d2293e17a59,300
2016-01-30,"Newark, New Jersey, USA",win,Randy Brown,Matt Dwyer,0,0,48,46,1,1,1,0,Welterweight,U-DEC,,3,5:00,b3fb8d2293e17a59,300
2016-01-30,"Newark, New Jersey, USA",drawdraw,Damon Jackson,Levan Makashvili,0,0,44,65,0,2,0,0,Featherweight,M-DEC,,3,5:00,b3fb8d2293e17a59,300
2016-01-30,"Newark, New Jersey, USA",win,Anthony Rocco Martin,Felipe Olivieri,0,0,60,87,2,0,1,0,Lightweight,SUB,Rear Naked Choke,3,3:02,b3fb8d2293e17a59,182
2018-07-14,"Boise, Idaho, USA",win,Junior Dos Santos,Blagoy Ivanov,0,0,110,51,0,0,0,0,Heavyweight,U-DEC,,5,5:00,b45d6b73f4ca4467,300
2018-07-14,"Boise, Idaho, USA",win,Sage Northcutt,Zak Ottow,1,1,24,6,1,1,1,1,Welterweight,KO/TKO,Punch,2,3:13,b45d6b73f4ca4467,193
2018-07-14,"Boise, Idaho, USA",win,Ricky Glenn,Dennis Bermudez,0,0,48,42,0,6,1,0,Featherweight,S-DEC,,3,5:00,b45d6b73f4ca4467,300
2018-07-14,"Boise, Idaho, USA",win,Niko Price,Randy Brown,0,0,12,13,1,1,0,0,Welterweight,KO/TKO,Punch,2,1:09,b45d6b73f4ca4467,69
2018-07-14,"Boise, Idaho, USA",win,Chad Mendes,Myles Jury,1,0,17,3,0,0,0,0,Featherweight,KO/TKO,Punch,1,2:52,b45d6b73f4ca4467,172
2018-07-14,"Boise, Idaho, USA",win,Cat Zingano,Marion Reneau,0,0,33,14,6,0,0,0,Women's Bantamweight,U-DEC,,3,5:00,b45d6b73f4ca4467,300
2018-07-14,"Boise, Idaho, USA",win,Alejandro Perez,Eddie Wineland,0,0,53,48,0,0,0,0,Bantamweight,U-DEC,,3,5:00,b45d6b73f4ca4467,300
2018-07-14,"Boise, Idaho, USA",win,Alexander Volkanovski,Darren Elkins,2,0,100,82,2,1,3,0,Featherweight,U-DEC,,3,5:00,b45d6b73f4ca4467,300
2018-07-14,"Boise, Idaho, USA",win,Said Nurmagomedov,Justin Scoggins,0,0,65,32,1,0,0,0,Flyweight,S-DEC,,3,5:00,b45d6b73f4ca4467,300
2018-07-14,"Boise, Idaho, USA",win,Raoni Barcelos,Kurt Holobaugh,1,0,82,102,3,1,0,0,Featherweight,KO/TKO,Punch,3,1:29,b45d6b73f4ca4467,89
2018-07-14,"Boise, Idaho, USA",win,Liz Carmouche,Jennifer Maia,0,0,53,42,3,0,0,0,Women's Flyweight,U-DEC,,3,5:00,b45d6b73f4ca4467,300
2018-07-14,"Boise, Idaho, USA",win,Mark De La Rosa,Elias Garcia,0,0,25,19,2,0,1,0,Flyweight,SUB,Rear Naked Choke,2,2:00,b45d6b73f4ca4467,120
2018-07-14,"Boise, Idaho, USA",win,Jessica Aguilar,Jodie Esquibel,0,0,128,81,0,0,0,0,Women's Strawweight,U-DEC,,3,5:00,b45d6b73f4ca4467,300
2017-02-19,"Halifax, Nova Scotia, Canada",win,Derrick Lewis,Travis Browne,1,0,39,21,0,0,0,0,Heavyweight,KO/TKO,Punch,2,3:12,b4ad3a06ee4d660c,192
2017-02-19,"Halifax, Nova Scotia, Canada",win,Johny Hendricks,Hector Lombard,0,0,51,37,0,2,0,0,Middleweight,U-DEC,,3,5:00,b4ad3a06ee4d660c,300
2017-02-19,"Halifax, Nova Scotia, Canada",win,Gavin Tucker,Sam Sicilia,0,0,55,10,1,0,0,0,Featherweight,U-DEC,,3,5:00,b4ad3a06ee4d660c,300
2017-02-19,"Halifax, Nova Scotia, Canada",win,Elias Theodorou,Cezar Ferreira,0,0,38,11,1,3,0,2,Middleweight,U-DEC,,3,5:00,b4ad3a06ee4d660c,300
2017-02-19,"Halifax, Nova Scotia, Canada",win,Sara McMann,Gina Mazany,0,0,7,0,2,0,1,0,Women's Bantamweight,SUB,Arm Triangle,1,1:14,b4ad3a06ee4d660c,74
2017-02-19,"Halifax, Nova Scotia, Canada",win,Paul Felder,Alex Ricci,1,0,23,21,0,0,0,0,Lightweight,KO/TKO,Elbow,1,4:44,b4ad3a06ee4d660c,284
2017-02-19,"Halifax, Nova Scotia, Canada",win,Santiago Ponzinibbio,Nordine Taleb,1,0,53,48,0,0,0,0,Welterweight,U-DEC,,3,5:00,b4ad3a06ee4d660c,300
2017-02-19,"Halifax, Nova Scotia, Canada",win,Randa Markos,Carla Esparza,0,0,48,32,0,4,0,1,Women's Strawweight,S-DEC,,3,5:00,b4ad3a06ee4d660c,300
2017-02-19,"Halifax, Nova Scotia, Canada",win,Aiemann Zahabi,Reginaldo Vieira,1,0,44,64,0,2,0,0,Bantamweight,U-DEC,,3,5:00,b4ad3a06ee4d660c,300
2017-02-19,"Halifax, Nova Scotia, Canada",win,Thiago Santos,Jack Marshman,1,1,27,6,1,0,0,0,Middleweight,KO/TKO,Kick,2,2:21,b4ad3a06ee4d660c,141
2017-02-19,"Halifax, Nova Scotia, Canada",win,Gerald Meerschaert,Ryan Janes,0,0,3,3,0,1,1,0,Middleweight,SUB,Armbar,1,1:34,b4ad3a06ee4d660c,94
2004-08-21,"Las Vegas, Nevada, USA",win,Randy Couture,Vitor Belfort,0,0,50,3,2,0,0,2,Light Heavyweight,KO/TKO,,3,5:00,b4bc2e3353a770b5,300
2004-08-21,"Las Vegas, Nevada, USA",win,Joe Riggs,Joe Doerksen,0,0,29,6,2,2,0,0,Middleweight,KO/TKO,Elbows,2,3:39,b4bc2e3353a770b5,219
2004-08-21,"Las Vegas, Nevada, USA",win,Chuck Liddell,Vernon White,2,0,31,13,1,0,0,0,Light Heavyweight,KO/TKO,Punch,1,4:05,b4bc2e3353a770b5,245
2004-08-21,"Las Vegas, Nevada, USA",win,David Terrell,Matt Lindland,1,0,5,0,0,0,0,0,Middleweight,KO/TKO,Punch,1,0:24,b4bc2e3353a770b5,24
2004-08-21,"Las Vegas, Nevada, USA",win,Justin Eilers,Mike Kyle,1,0,4,7,0,0,0,0,Heavyweight,KO/TKO,Punch,1,1:14,b4bc2e3353a770b5,74
2004-08-21,"Las Vegas, Nevada, USA",win,Chris Lytle,Ronald Jhun,1,0,12,8,0,1,2,0,Welterweight,SUB,Guillotine Choke,2,1:17,b4bc2e3353a770b5,77
2004-08-21,"Las Vegas, Nevada, USA",win,Karo Parisyan,Nick Diaz,0,0,27,37,9,1,0,2,Welterweight,S-DEC,,3,5:00,b4bc2e3353a770b5,300
2004-08-21,"Las Vegas, Nevada, USA",win,Yves Edwards,Josh Thomson,1,0,16,13,0,2,0,0,Lightweight,KO/TKO,Kick,1,4:32,b4bc2e3353a770b5,272
2019-02-09,"Melbourne, Victoria, Australia",win,Israel Adesanya,Anderson Silva,0,0,65,31,0,0,0,0,Middleweight,U-DEC,,3,5:00,b5882371e2a3900d,300
2019-02-09,"Melbourne, Victoria, Australia",win,Lando Vannata,Marcos Mariano,0,0,20,3,1,0,1,0,Lightweight,SUB,Kimura,1,4:55,b5882371e2a3900d,295
2019-02-09,"Melbourne, Victoria, Australia",win,Ricky Simon,Rani Yahya,2,0,54,47,4,0,0,0,Bantamweight,U-DEC,,3,5:00,b5882371e2a3900d,300
2019-02-09,"Melbourne, Victoria, Australia",win,Montana De La Rosa,Nadia Kassem,0,0,21,5,2,0,3,0,Women's Flyweight,SUB,Armbar,2,2:37,b5882371e2a3900d,157
2019-02-09,"Melbourne, Victoria, Australia",win,Jimmy Crute,Sam Alvey,1,0,14,3,0,0,0,0,Light Heavyweight,KO/TKO,Punches,1,2:49,b5882371e2a3900d,169
2019-02-09,"Melbourne, Victoria, Australia",win,Devonte Smith,Dong Hyun Ma,1,0,19,1,0,0,0,0,Lightweight,KO/TKO,Punch,1,3:53,b5882371e2a3900d,233
2019-02-09,"Melbourne, Victoria, Australia",win,Shane Young,Austin Arnett,1,0,120,77,0,0,0,0,Featherweight,U-DEC,,3,5:00,b5882371e2a3900d,300
2019-02-09,"Melbourne, Victoria, Australia",win,Kai Kara-France,Raulian Paiva,0,0,58,67,2,0,0,1,Flyweight,S-DEC,,3,5:00,b5882371e2a3900d,300
2019-02-09,"Melbourne, Victoria, Australia",win,Kyung Ho Kang,Teruto Ishihara,1,1,26,17,1,0,1,0,Bantamweight,SUB,Rear Naked Choke,1,3:59,b5882371e2a3900d,239
2019-02-09,"Melbourne, Victoria, Australia",win,Jalin Turner,Callan Potter,1,0,9,3,0,0,0,0,Lightweight,KO/TKO,Kick,1,0:53,b5882371e2a3900d,53
2019-02-09,"Melbourne, Victoria, Australia",win,Jonathan Martinez,Wulijiburen,0,0,47,17,1,3,0,1,Bantamweight,U-DEC,,3,5:00,b5882371e2a3900d,300
2021-11-13,"Las Vegas, Nevada, USA",win,Max Holloway,Yair Rodriguez,0,0,230,159,3,1,1,0,Featherweight,U-DEC,,5,5:00,b5abaa65f87938eb,300
2021-11-13,"Las Vegas, Nevada, USA",win,Marcos Rogerio de Lima,Ben Rothwell,0,0,14,2,0,0,0,0,Heavyweight,KO/TKO,Punches,1,0:32,b5abaa65f87938eb,32
2021-11-13,"Las Vegas, Nevada, USA",win,Felicia Spencer,Leah Letson,0,0,56,17,4,1,0,0,Women's Featherweight,KO/TKO,Elbows,3,4:25,b5abaa65f87938eb,265
2021-11-13,"Las Vegas, Nevada, USA",win,Khaos Williams,Miguel Baeza,1,0,49,31,0,0,0,5,Welterweight,KO/TKO,Punch,3,1:02,b5abaa65f87938eb,62
2021-11-13,"Las Vegas, Nevada, USA",win,Song Yadong,Julio Arce,1,0,30,13,0,0,0,0,Bantamweight,KO/TKO,Punches,2,1:35,b5abaa65f87938eb,95
2021-11-13,"Las Vegas, Nevada, USA",win,Joel Alvarez,Thiago Moises,0,0,44,11,0,0,0,0,Lightweight,KO/TKO,Elbows,1,3:01,b5abaa65f87938eb,181
2021-11-13,"Las Vegas, Nevada, USA",win,Andrea Lee,Cynthia Calvillo,0,0,84,47,0,1,0,0,Women's Flyweight,KO/TKO,,2,5:00,b5abaa65f87938eb,300
2021-11-13,"Las Vegas, Nevada, USA",win,Sean Woodson,Collin Anglin,1,0,50,8,0,0,0,0,Featherweight,KO/TKO,Punches,1,4:30,b5abaa65f87938eb,270
2021-11-13,"Las Vegas, Nevada, USA",win,Cortney Casey,Liana Jojua,0,0,89,34,0,2,0,0,Women's Flyweight,U-DEC,,3,5:00,b5abaa65f87938eb,300
2021-11-13,"Las Vegas, Nevada, USA",win,Rafael Alves,Marc Diakiese,0,0,6,3,0,0,1,0,Lightweight,SUB,Guillotine Choke,1,1:48,b5abaa65f87938eb,108
2021-11-13,"Las Vegas, Nevada, USA",win,Da Woon Jung,Kennedy Nzechukwu,1,0,16,6,0,0,0,0,Light Heavyweight,KO/TKO,Elbows,1,3:04,b5abaa65f87938eb,184
2012-03-02,"Sydney, New South Wales, Australia",win,Martin Kampmann,Thiago Alves,0,0,47,62,1,2,1,0,Welterweight,SUB,Guillotine Choke,3,4:12,b5ea750025697880,252
2012-03-02,"Sydney, New South Wales, Australia",win,Joseph Benavidez,Yasuhiro Urushitani,1,0,18,8,1,0,1,0,Flyweight,KO/TKO,Punch,2,0:11,b5ea750025697880,11
2012-03-02,"Sydney, New South Wales, Australia",drawdraw,Demetrious Johnson,Ian McCall,0,0,75,61,0,4,0,0,Flyweight,M-DEC,,3,5:00,b5ea750025697880,300
2012-03-02,"Sydney, New South Wales, Australia",win,Constantinos Philippou,Court McGee,0,0,60,58,0,0,0,0,Middleweight,U-DEC,,3,5:00,b5ea750025697880,300
2012-03-02,"Sydney, New South Wales, Australia",win,James Te Huna,Aaron Rosa,0,0,22,0,0,0,0,0,Light Heavyweight,KO/TKO,Punches,1,2:08,b5ea750025697880,128
2012-03-02,"Sydney, New South Wales, Australia",win,Anthony Perosh,Nick Penner,0,0,25,5,2,0,0,0,Light Heavyweight,KO/TKO,Punches,1,4:59,b5ea750025697880,299
2012-03-02,"Sydney, New South Wales, Australia",win,Steven Siler,Cole Miller,0,0,81,72,1,1,1,0,Featherweight,U-DEC,,3,5:00,b5ea750025697880,300
2012-03-02,"Sydney, New South Wales, Australia",win,Andrew Craig,Kyle Noke,0,0,36,36,1,3,0,1,Middleweight,U-DEC,,3,5:00,b5ea750025697880,300
2012-03-02,"Sydney, New South Wales, Australia",win,TJ Waldburger,Jake Hecht,0,0,3,2,1,0,1,0,Welterweight,SUB,Armbar,1,0:55,b5ea750025697880,55
2012-03-02,"Sydney, New South Wales, Australia",win,Daniel Pineda,Mackens Semerzier,1,0,14,9,0,0,2,0,Featherweight,SUB,Armbar,1,2:05,b5ea750025697880,125
2012-03-02,"Sydney, New South Wales, Australia",win,Shawn Jordan,Oli Thompson,0,0,64,29,0,0,0,1,Heavyweight,KO/TKO,Punches,2,3:53,b5ea750025697880,233
1994-12-16,"Tulsa, Oklahoma, USA",win,Royce Gracie,Dan Severn,0,0,0,4,0,1,3,0,Open Weight,SUB,Triangle Choke,1,15:49,b60391da771deefe,949
1994-12-16,"Tulsa, Oklahoma, USA",win,Dan Severn,Marcus Bossett,0,0,0,1,1,0,1,0,Open Weight,SUB,Arm Triangle,1,0:52,b60391da771deefe,52
1994-12-16,"Tulsa, Oklahoma, USA",win,Royce Gracie,Keith Hackney,0,0,11,4,0,0,3,0,Open Weight,SUB,Armbar,1,5:32,b60391da771deefe,332
1994-12-16,"Tulsa, Oklahoma, USA",win,Dan Severn,Anthony Macias,0,0,0,8,2,0,1,0,Open Weight,SUB,Rear Naked Choke,1,1:45,b60391da771deefe,105
1994-12-16,"Tulsa, Oklahoma, USA",win,Steve Jennum,Melton Bowen,0,0,13,1,2,0,1,0,Open Weight,SUB,Armbar,1,4:47,b60391da771deefe,287
1994-12-16,"Tulsa, Oklahoma, USA",win,Keith Hackney,Joe Son,0,0,8,0,0,1,1,1,Open Weight,SUB,Other - Choke,1,2:44,b60391da771deefe,164
1994-12-16,"Tulsa, Oklahoma, USA",win,Royce Gracie,Ron van Clief,0,0,7,0,1,0,1,0,Open Weight,SUB,Rear Naked Choke,1,3:49,b60391da771deefe,229
1994-12-16,"Tulsa, Oklahoma, USA",win,Guy Mezger,Jason Fairn,0,1,19,9,1,0,0,0,Open Weight,KO/TKO,,1,2:13,b60391da771deefe,133
1994-12-16,"Tulsa, Oklahoma, USA",win,Marcus Bossett,Eldo Xavier Dias,,,,,,,,,Open Weight,KO/TKO,,1,4:55,b60391da771deefe,295
1994-12-16,"Tulsa, Oklahoma, USA",win,Joe Charles,Kevin Rosier,,,,,,,,,Open Weight,SUB,Armbar,1,0:14,b60391da771deefe,14
1996-02-16,"San Juan, Puerto Rico",win,Don Frye,Gary Goodridge,0,0,12,2,0,1,0,0,Open Weight,KO/TKO,Punches,1,2:14,b63e800c18e011b5,134
1996-02-16,"San Juan, Puerto Rico",win,Ken Shamrock,Kimo Leopoldo,0,0,0,4,1,0,2,0,Open Weight,SUB,Kneebar,1,4:24,b63e800c18e011b5,264
1996-02-16,"San Juan, Puerto Rico",win,Gary Goodridge,Jerry Bohlander,0,0,3,1,1,0,1,0,Open Weight,KO/TKO,Punch,1,5:31,b63e800c18e011b5,331
1996-02-16,"San Juan, Puerto Rico",win,Don Frye,Sam Adkins,0,0,5,0,1,0,0,0,Open Weight,KO/TKO,,1,0:48,b63e800c18e011b5,48
1996-02-16,"San Juan, Puerto Rico",win,Gary Goodridge,Paul Herrera,0,0,8,0,1,0,0,0,Open Weight,KO/TKO,Elbows,1,0:13,b63e800c18e011b5,13
1996-02-16,"San Juan, Puerto Rico",win,Jerry Bohlander,Scott Ferrozzo,0,0,7,9,0,2,1,1,Open Weight,SUB,Guillotine Choke,1,9:03,b63e800c18e011b5,543
1996-02-16,"San Juan, Puerto Rico",win,Paul Varelans,Joe Moreira,0,0,9,12,0,0,0,0,Open Weight,U-DEC,,1,10:00,b63e800c18e011b5,600
1996-02-16,"San Juan, Puerto Rico",win,Don Frye,Thomas Ramirez,1,0,3,1,0,0,0,0,Open Weight,KO/TKO,Punch,1,0:08,b63e800c18e011b5,8
1996-02-16,"San Juan, Puerto Rico",win,Sam Adkins,Keith Mielke,,,,,,,,,Open Weight,KO/TKO,Punches,1,0:50,b63e800c18e011b5,50
2023-06-10,"Vancouver, British Columbia, Canada",win,Amanda Nunes,Irene Aldana,0,0,142,41,6,0,0,0,Women's Bantamweight,U-DEC,,5,5:00,b6c6d1731ff00eeb,300
2023-06-10,"Vancouver, British Columbia, Canada",win,Charles Oliveira,Beneil Dariush,1,0,26,12,0,0,0,0,Lightweight,KO/TKO,Punches,1,4:10,b6c6d1731ff00eeb,250
2023-06-10,"Vancouver, British Columbia, Canada",win,Mike Malott,Adam Fugitt,1,0,19,9,2,0,1,0,Welterweight,SUB,Guillotine Choke,2,1:06,b6c6d1731ff00eeb,66
